Nome: JUAZEIRO (MANDACARU)
Codigo Estacao: V002
Latitude: -0.2033333
Longitude: -0.20333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2018-09-18;35.31;28;21.96;81;56.11;29.13;23.72;2.73;6.43;0
2018-09-17;36.7;28.71;21.75;87;60.26;24.63;20.48;1.87;5.48;0
2018-09-16;35.05;27.31;19.53;81.8;54.48;30.32;23.96;1.95;5.65;0
2018-09-15;33.92;26.32;18.65;82.9;61.36;33.06;24.53;2.33;5.8;0
2018-09-14;32.69;25.42;18.67;79.7;64.46;30.41;24.32;2.92;6.15;0
2018-09-13;32.81;25.64;18.57;80.8;60.2;29.59;28.08;3.78;7.11;0
2018-09-12;34.22;26.69;19.22;84.2;49.67;25.62;23.49;3.15;6.58;0
2018-09-11;33.4;25.97;18.53;85.6;68.85;37.35;20.73;3.37;5.91;0
2018-09-10;32.84;25.96;19.37;82.4;65.99;35.69;26.2;3.46;6.5;0
2018-09-09;32.66;25.19;16.21;93.7;68.94;33.7;23.82;3.28;6.01;0
2018-09-08;29.22;23.65;18.13;95.4;83;48.92;27.29;3.89;5.48;0
2018-09-07;33.26;25.69;20.91;79.4;71.3;34.95;25.93;4.08;7.01;0
2018-09-06;33.42;26.79;21.69;79.7;66.64;35.96;24.04;3.4;6.41;0
2018-09-05;35.64;27.93;19.98;86.2;55.15;30.32;26.93;1.83;5.82;0
2018-09-04;34.61;26.31;19.24;87;56.73;31.29;21.65;1.4;4.7;0
2018-09-03;33.7;26.35;19.57;78.2;60.38;34.92;24.41;2.59;5.89;0
2018-09-02;32.41;25.41;19.27;83.2;75.6;37.33;20.79;3.27;5.69;0
2018-09-01;31.87;24.28;16.71;85.2;61.48;32.47;26.53;2.35;5.57;0
2018-08-31;31.36;24.07;16.54;92.1;71.9;29.07;24.09;3.03;5.77;0
2018-08-30;31.16;24.17;17.32;94;80.3;33.26;27.1;3.9;6.32;0
2018-08-29;31.45;24.59;20;81.2;73.9;33.98;21.72;4.07;6.24;0
2018-08-28;32.14;25.09;18.47;93.7;70.7;36.96;25.28;3.89;6.2;0
2018-08-27;31.39;24.52;17.49;89.3;68.39;39.32;26.81;3.44;5.94;0
2018-08-26;32.19;25.35;17.33;89.7;60.94;31.58;25.36;3.12;5.99;0
2018-08-25;32.86;24.88;16.2;89.5;69.77;27.99;18.94;2.92;5.52;0
2018-08-24;32.66;25.31;18.64;89;67.2;35.65;21.15;3.01;5.5;0
2018-08-23;31.63;24.78;18.96;85.8;66.51;38.25;23.46;3.12;5.59;0
2018-08-22;30.95;24.15;17.25;93.5;77.6;42.89;24.22;2.87;5.15;0
2018-08-21;30.98;24.68;18.81;87.3;66.34;39.13;26.02;3.33;5.77;0
2018-08-20;30.85;24.33;19.59;97.9;81.4;43.94;26.24;3.44;5.52;1.02
2018-08-19;31.17;24.56;19.17;87.7;85.9;45.26;26.33;3.46;5.68;0
2018-08-18;32.48;25.23;19.37;82.1;69.11;35.02;24.19;3.72;6.28;0
2018-08-17;32.18;26.3;22.04;77.4;68.61;33.21;20.03;3.44;5.87;0
2018-08-16;32.93;25.46;18.46;76.2;65.67;30.6;21.88;2.42;5.38;0
2018-08-15;33.09;25.87;19.43;85.3;57.39;32.22;20.33;2.55;5.25;0
2018-08-14;32.75;25.84;20.32;78.9;72.4;35.13;21.35;2.49;5.25;0
2018-08-13;33.02;26.03;20.42;87;62.92;40.21;24.89;1.89;5.04;0
2018-08-12;34.86;26.23;16.41;84.2;55.26;30.76;17.37;1.18;3.87;0
2018-08-11;33.82;25.5;18.71;91;65.75;29.77;16.48;1.55;4.08;0
2018-08-10;32.52;24.84;17.32;91.5;65.75;31.2;19.55;1.75;4.36;0
2018-08-09;31.77;24.48;18.42;88.2;68.43;35.27;23.82;2.22;4.99;0
2018-08-08;31.58;24.93;17.93;91.2;63.62;38.71;25.73;3;5.49;0
2018-08-07;31.66;24.69;18.08;86.4;63.11;34.91;23.55;3.05;5.5;0
2018-08-06;32.69;25.52;20.34;84.1;65.43;35.94;24.2;3;5.71;0
2018-08-05;33.95;25.13;16.96;89.2;61.26;27.18;23.41;2.26;5.35;0
2018-08-04;32.48;23.73;15.98;90.1;67.04;27.75;26.64;1.68;4.86;0
2018-08-03;31.89;24.36;18.9;85.4;63.13;34.49;26.99;2.95;5.75;0
2018-08-02;32.16;24.75;17.85;93;64.41;32.03;21.16;2.56;5.01;0
2018-08-01;31.76;24.8;19.65;87.6;65.26;36.27;21.34;2.72;5.05;0
2018-07-31;31.09;24.55;20.12;86;68.37;40.48;26.14;2.26;4.99;0
2018-07-30;30.95;23.77;17.05;90.1;65.11;37.05;22.08;2.32;4.6;0
2018-07-29;30.36;23.83;16.49;95.1;70.2;41.53;23.06;2.74;4.69;0
2018-07-28;30.06;24.25;18.57;87.2;77.3;43.78;24.01;3.26;5.05;0
2018-07-27;30.4;24.05;17.63;88.1;75.5;37.75;24.99;3.23;5.29;0
2018-07-26;30.14;23.77;18.03;89.5;72.2;41.37;23.55;2.98;4.9;0
2018-07-25;30.34;23.66;16.56;93.9;72.6;42.15;20.88;2.89;4.56;0
2018-07-24;31.01;24.23;17.05;91.8;66.48;33.33;25.75;3.23;5.48;0
2018-07-23;29.81;23.94;16.84;89.7;69.57;43.43;25.17;3.31;5.03;0
2018-07-22;30.89;24.14;16.72;93.7;75.1;38.5;24.93;3.26;5.24;0
2018-07-21;30.82;23.74;17.59;93.5;75.3;39.77;21.68;2.66;4.62;0
2018-07-20;30.48;23.46;17.53;93.7;80.1;40.07;18.52;2.85;4.42;0
2018-07-19;28.04;22.5;17.95;90.4;77.2;53.07;21.27;2.66;3.97;0
2018-07-18;30.71;23.49;15.93;95.7;67.86;39.72;25.36;2.73;4.86;0
2018-07-17;30.39;23.58;16.4;93.4;64.13;40.27;25.52;3.03;5;0
2018-07-16;29.53;22.75;16.82;92;69.13;40.51;22.9;2.9;4.63;0
2018-07-15;30.96;23.3;15.88;92;64.35;29.69;22.55;2.49;4.77;0
2018-07-14;31.21;23.47;15.82;95.5;64.57;33.47;24.71;2.55;4.89;0
2018-07-13;30.68;23.92;17.59;91.9;75.8;43.33;25.05;2.79;4.83;0
2018-07-12;31.37;25.94;21.83;81.3;71.5;43.27;25.19;3;5.3;0
2018-07-11;31.42;25.56;19.88;84.8;62.34;42.5;24.82;2.18;4.7;0
2018-07-10;31.15;23.81;15.94;91.1;67.67;36.31;24.73;2.08;4.52;0
2018-07-09;31.08;24.38;17.8;93.6;63.48;33.58;23.83;2.6;4.85;0
2018-07-08;32.17;23.87;16.18;96.1;72.8;32.54;25.43;2.45;4.99;0
2018-07-07;31.22;24.93;19.52;79.4;77.8;40.35;25.21;3.08;5.31;0
2018-07-06;29.34;24.2;19.38;88.4;74.1;50.09;24.62;3.03;4.63;0
2018-07-05;30.67;24.25;17.97;89.6;78.5;38.29;24.68;2.96;5;0
2018-07-04;30.84;23.82;16.38;96.9;74.8;32.38;24.27;2.34;4.64;0
2018-07-03;31.87;24.53;17.66;96;72.6;34.67;18.47;2.5;4.43;0
2018-07-02;30.25;24.49;20.12;87.8;81.1;51.81;19.16;2.74;4.13;0
2018-07-01;31.37;24.32;17.76;93.4;77.2;31.46;21.77;2.59;4.76;0
2018-06-30;31.2;24.14;16.11;97.3;70.8;35.99;24.45;2.43;4.57;0
2018-06-29;30.36;23.58;17.39;92.7;76.4;44.19;24.2;3.4;4.83;0
2018-06-28;31;23.4;16.86;96.9;79;38.19;24.13;2.6;4.59;0
2018-06-27;31.22;24.21;16.49;96.7;74.9;37.82;23.51;2.6;4.58;0
2018-06-26;30.04;24.97;21.92;79.3;79.3;39.63;24.23;2.83;4.9;0
2018-06-25;31.06;23.09;15.39;95.7;59.42;34.45;24.01;2.66;4.7;0
2018-06-24;31.52;23.87;15.92;95.6;87.2;29.75;25.07;3.2;5.31;0
2018-06-23;31.42;24.47;19;91.9;67.92;36.77;19.59;3.21;4.82;0
2018-06-22;31.02;23.52;16.09;97.7;78.7;41.17;21.16;2.4;4.18;0
2018-06-21;30.25;23.19;17.11;95.3;77.6;42.41;20.04;2.81;4.24;0
2018-06-20;30.14;22.77;16.98;97.3;87.5;37.16;23.65;2.9;4.63;0
2018-06-19;;;;;;;;;;
2018-06-18;;;;;;;;;;
2018-06-17;;;;;;;;;;
2018-06-16;;;;;;;;;;
2018-06-15;;;;;;;;;;
2018-06-14;;;;;;;;;;
2018-06-13;;;;;;;;;;
2018-06-12;;;;;;;;;;
2018-06-11;;;;;;;;;;
2018-06-10;;;;;;;;;;
2018-06-09;;;;;;;;;;
2018-06-08;;;;;;;;;;
2018-06-07;;;;;;;;;;
2018-06-06;;;;;;;;;;
2018-06-05;;;;;;;;;;
2018-06-04;;;;;;;;;;
2018-06-03;;;;;;;;;;
2018-06-02;;;;;;;;;;
2018-06-01;;;;;;;;;;
2018-05-31;;;;;;;;;;
2018-05-30;;;;;;;;;;
2018-05-29;;;;;;;;;;
2018-05-28;;;;;;;;;;
2018-05-27;;;;;;;;;;
2018-05-26;;;;;;;;;;
2018-05-25;;;;;;;;;;
2018-05-24;;;;;;;;;;
2018-05-23;;;;;;;;;;
2018-05-22;;;;;;;;;;
2018-05-21;;;;;;;;;;
2018-05-20;;;;;;;;;;
2018-05-19;;;;;;;;;;
2018-05-18;;;;;;;;;;
2018-05-17;;;;;;;;;;
2018-05-16;;;;;;;;;;
2018-05-15;;;;;;;;;;
2018-05-14;;;;;;;;;;
2018-05-13;;;;;;;;;;
2018-05-12;;;;;;;;;;
2018-05-11;;;;;;;;;;
2018-05-10;;;;;;;;;;
2018-05-09;;;;;;;;;;
2018-05-08;;;;;;;;;;
2018-05-07;;;;;;;;;;
2018-05-06;;;;;;;;;;
2018-05-05;;;;;;;;;;
2018-05-04;;;;;;;;;;
2018-05-03;;;;;;;;;;
2018-05-02;;;;;;;;;;
2018-05-01;;;;;;;;;;
2018-04-30;;;;;;;;;;
2018-04-29;;;;;;;;;;
2018-04-28;;;;;;;;;;
2018-04-27;;;;;;;;;;
2018-04-26;;;;;;;;;;
2018-04-25;;;;;;;;;;
2018-04-24;;;;;;;;;;
2018-04-23;;;;;;;;;;
2018-04-22;;;;;;;;;;
2018-04-21;;;;;;;;;;
2018-04-20;;;;;;;;;;
2018-04-19;;;;;;;;;;
2018-04-18;;;;;;;;;;
2018-04-17;;;;;;;;;;
2018-04-16;;;;;;;;;;
2018-04-15;;;;;;;;;;
2018-04-14;;;;;;;;;;
2018-04-13;;;;;;;;;;
2018-04-12;30.59;25;21.02;97.6;97.5;56.46;13.84;1.97;3.32;4.32
2018-04-11;32.43;25.65;18.55;95.2;71.4;41.51;18.54;1.62;4.09;0
2018-04-10;32.66;25.6;19.92;90.4;74.8;34.81;20.16;2.06;4.78;0
2018-04-09;32.81;26.8;21.31;88.1;75.4;42.52;21.63;1.62;4.59;0
2018-04-08;32.64;25.64;20.42;97.5;79.7;44.99;17.97;0.92;3.6;0.51
2018-04-07;30.53;24.61;21.07;97.5;97.1;59.76;13.09;1.27;2.91;42.42
2018-04-06;34.13;26.82;22.52;92.4;90.6;43.66;18.04;1.17;3.99;0
2018-04-05;35.53;28.9;23.44;89.3;83;35.42;21.8;1.27;4.75;0
2018-04-04;35.86;29.06;22.55;85.1;68.87;36.22;23.2;1.57;5.2;0
2018-04-03;34.79;28.4;22.23;85.1;63.37;42.02;21.39;1.68;4.89;0
2018-04-02;33.69;27.47;21.22;88.9;66.91;41.04;20.84;1.98;4.89;0
2018-04-01;34.54;27.51;21.92;88.4;70;37.22;23.61;2.36;5.66;0
2018-03-31;34.2;27.42;21.44;87.2;71.2;38.46;23.36;2.6;5.73;0
2018-03-30;33.69;26.72;19.82;90.5;70.4;40.56;22.6;2;5.07;0
2018-03-29;32.8;27.16;23.23;85.3;68.3;38.08;22.46;2.67;5.59;0
2018-03-28;33.56;26.22;18.67;97.8;77.7;43.41;22.03;2.56;5.2;0
2018-03-27;31.86;25.23;21.77;95.8;84.5;48.81;17.77;2.52;4.42;0.51
2018-03-26;31.26;25.14;19.69;97.6;88.1;47.47;19.83;1.8;4.23;0
2018-03-25;32.6;25.43;21.41;95.9;94.3;47.39;18.29;2.05;4.36;0.25
2018-03-24;31.82;25.67;22.01;97.4;90.5;53.16;17.26;1.69;3.89;6.1
2018-03-23;34.26;27.98;22.58;91.9;91.2;41.29;21.46;1.87;5.01;0.76
2018-03-22;35.14;28.47;23.01;86.3;66.29;40.44;24.15;1.83;5.49;0
2018-03-21;34.52;28.21;23.31;90.1;78.7;39.59;22.26;1.39;4.87;0
2018-03-20;32.73;26.27;21.57;95.7;85.3;49.14;15.63;1.63;3.81;7.62
2018-03-19;35.23;27.93;23.28;93.4;87.6;38.95;21.28;1.74;5.06;0.51
2018-03-18;33.84;27.91;22.16;90.5;74.4;42.27;23.95;1.72;5.18;0
2018-03-17;34.54;28.05;22.02;86.4;73.3;42.44;22.93;1.13;4.73;0
2018-03-16;34.91;28.1;19.65;88.9;71.9;35.28;25.61;1.73;5.52;0
2018-03-15;35.3;28.38;21.99;88.7;70.9;34.47;25.48;2.06;5.9;0
2018-03-14;35.11;27.68;21.74;98.3;82.9;42.6;24.43;0.8;4.75;0
2018-03-13;30.59;25.45;21.72;98.7;96.6;62.41;13.83;0.43;2.76;0
2018-03-12;34.36;26.93;22.24;97.9;97.8;49.28;21.61;1.35;4.63;19.56
2018-03-11;33.19;27.5;22.8;99;92.3;52.82;19.81;0.65;3.93;0.25
2018-03-10;33.64;26.64;22.64;98.2;97.6;52.37;20.02;0.72;4.02;4.57
2018-03-09;33.18;26.72;22.89;96;96;51.7;16.76;1.04;3.7;0
2018-03-08;32.72;27.39;24.39;89.6;87.8;51.84;20.7;1.12;4.35;0
2018-03-07;35.2;28.47;22.62;90.8;82.7;43.32;22.95;1.2;4.9;0
2018-03-06;35.64;28.98;22.75;92.5;73.9;39.6;24.5;1.05;5.05;0
2018-03-05;34.72;27.85;21.32;94.9;80.7;41.13;27.47;1.12;5.35;0
2018-03-04;34.17;27.46;22.01;93.4;88.7;44.07;23.57;1.55;5.07;0
2018-03-03;33.85;27.37;23.15;92.3;86.3;46.27;21.76;0.97;4.48;0
2018-03-02;33.61;26.8;21.63;97.9;80.2;45.11;25.86;0.99;4.97;0
2018-03-01;34.41;26.81;21.4;96.6;95;36.01;22.92;1.91;5.33;1.78
2018-02-28;34;27.63;23.57;80.3;72.6;37.91;24.93;1.92;5.74;0
2018-02-27;32.7;26.94;22.15;92.7;74.3;45.99;20.09;1.35;4.39;0
2018-02-26;33.47;26.97;20.98;84.9;83.4;39.36;27.1;1.53;5.52;0
2018-02-25;33.5;27.29;21.42;89.7;82.7;43.21;25;1.44;5.18;0
2018-02-24;33.46;26.41;21.16;98.6;83.3;47.14;21.45;1.33;4.56;33.78
2018-02-23;32.33;26.01;22.29;98.8;91.8;52.07;19.3;0.62;3.82;16
2018-02-22;30.8;25.65;22.08;98.2;96.9;58.66;14.9;0.91;3.18;16.26
2018-02-21;35.55;28.21;23.54;82.3;69.6;36.25;22.47;1.35;5.14;0
2018-02-20;34.33;28.16;22.93;88.5;73.5;42.08;25.41;1.8;5.64;0
2018-02-19;34.33;28.09;23.66;91;76.9;40.53;24.79;1.71;5.53;0
2018-02-18;32.08;25.99;21.31;97.1;87.4;51.68;18.02;1.67;4.11;1.78
2018-02-17;32.86;25.88;20.28;92.6;91.6;48.13;19.68;2.32;4.81;0
2018-02-16;32.38;26.8;21.32;93.6;67.59;49.48;19.49;2.41;4.75;0
2018-02-15;33.48;26.96;22.06;89.3;88.8;44.85;22.44;2.64;5.56;0
2018-02-14;32.37;27;22.08;90;63.29;45.65;21.3;2.58;5.23;0
2018-02-13;32.24;26.71;21.86;90.1;78.1;51.93;19.01;2.45;4.7;0
2018-02-12;31.83;25.37;19.7;90.9;86.7;45.49;21.96;2.03;4.89;0
2018-02-11;31.37;25.52;21.6;97;78.2;48.27;20.06;1.97;4.52;0.25
2018-02-10;27.64;23.52;22.05;98.6;93.4;74.8;9.35;0.74;2.07;12.19
2018-02-09;33.92;26.32;22.19;97.2;97;46.78;19.9;1.05;4.28;10.41
2018-02-08;33.58;27.38;22.5;98.5;91.1;50.76;17.13;1.33;3.98;14.48
2018-02-07;27.71;24.8;22.58;98;98;71.6;11.52;1.37;2.55;1.52
2018-02-06;29.67;26.1;22.9;94.9;84.9;65.27;10.33;0.99;2.48;8.64
2018-02-05;34.83;27.23;21.77;98.5;83.1;42.14;20.2;1.16;4.49;0
2018-02-04;33.75;25.05;22.47;96.2;95.4;46.99;15.39;1.83;4.11;0.25
2018-02-03;33.45;25.94;22.99;94.4;87.5;48.84;17.07;1.32;4.02;5.84
2018-02-02;37.24;29.11;23.24;92.8;89.5;36.8;25.24;1.87;6.08;3.3
2018-02-01;37.94;29.93;22.81;80.2;51.58;26.68;26.28;1.35;5.91;0
2018-01-31;35.73;27.75;22.07;95.4;51.27;30.07;21.35;1.07;4.73;0
2018-01-30;35.59;27.29;23.05;91;89.4;41.44;22.47;1.75;5.36;0
2018-01-29;35.04;27.76;23.31;83.4;63.6;39.76;20.47;1.6;5.01;0
2018-01-28;34.45;27.8;22.69;93.8;72.7;42.51;20.66;1.42;4.74;0
2018-01-27;34.79;26.01;22.26;98.3;89.2;37.76;20.09;1.65;4.87;0.25
2018-01-26;33.97;26.72;21.65;96.4;92.3;42.08;18.86;1.74;4.62;16.51
2018-01-25;34.98;28.1;22.76;73.8;61.72;35.49;23.74;1.77;5.66;0
2018-01-24;35.34;27.88;22.83;79.1;68.07;33.15;21.88;2.5;6.1;0
2018-01-23;34.86;28.19;21.84;78.4;64.52;31.64;24.39;2.75;6.54;0
2018-01-22;35.64;28.43;21.56;77.1;54.83;29.59;27.26;2.35;6.68;0
2018-01-21;36.18;28.4;21.13;81.3;53.61;27.84;27.42;2.44;6.85;0
2018-01-20;34.34;27.81;22.87;85.2;60.63;32.94;22.18;1.71;5.31;0
2018-01-19;35.43;28.24;22.6;79.6;78.8;32.78;23.62;2.93;6.65;0
2018-01-18;35.13;28.28;22.78;77.3;58.61;28.93;25.8;2.96;7.01;0
2018-01-17;35.23;27.84;21.41;79.9;65.19;30.9;26.97;3.46;7.41;0
2018-01-16;34.4;27.62;21.93;83.5;61.55;32.13;25.99;3.25;6.93;0
2018-01-15;35.4;28.38;22.47;86;61.54;28.17;26.91;3.2;7.26;0
2018-01-14;36.03;27.05;22.45;92.5;73.1;34.09;23.31;2.15;5.92;8.38
2018-01-13;33.18;27.41;22.29;82.8;68.85;45.84;21.54;2.81;5.58;0
2018-01-12;33.41;26.69;21.59;82.5;65.45;40.24;20.24;1.78;4.91;0
2018-01-11;31.09;26.18;23.12;80;66.55;49.59;13.36;2.93;4.4;0
2018-01-10;35.3;28.27;23.96;83.4;65.64;31.57;19.88;2.63;5.97;0.51
2018-01-09;35.49;29.83;26.57;68.19;67.89;34.15;28.59;2.63;7.25;0.76
2018-01-08;33.86;27.3;21.63;83.3;54.2;33.66;26.25;2.52;6.32;0
2018-01-07;34.43;27.75;22.73;82.5;62.23;32.08;25.9;2.22;6.2;0
2018-01-06;33.57;26.76;21.68;96.1;67.69;35.9;23.09;1.87;5.3;0
2018-01-05;28.27;23.57;20.37;96.4;96.1;67.58;11.78;1.12;2.58;17.02
2018-01-04;31.7;25.95;20.72;96.4;82.4;50.7;18.02;1.56;4.04;7.87
2018-01-03;36.92;30.06;23.39;82.2;60.11;28.69;24.06;1.32;5.49;0
2018-01-02;37.99;29.96;23.41;80.6;58.36;27.63;26.86;1.32;5.96;0
2018-01-01;37.96;29.89;23.42;78.6;50.34;30.93;27.52;1.74;6.47;0
2017-12-31;37.14;30.57;22.95;74.8;52.74;32.82;23.1;2.19;6.24;0
2017-12-30;37.19;30.17;23.33;79.3;55.16;33.76;22.5;2.34;6.27;0
2017-12-29;36.07;29.61;23.32;81.5;61.14;34.58;25.59;2.62;6.67;0
2017-12-28;35.18;28.2;23.44;74.1;59.22;37.3;26.22;2.32;6.42;0
2017-12-27;35.13;30.47;25.96;67.28;51.45;34.58;32.4;2.31;7.36;0
2017-12-26;;;;;;;;;;
2017-12-25;;;;;;;;;;
2017-12-24;;;;;;;;;;
2017-12-23;;;;;;;;;;
2017-12-22;;;;;;;;;;
2017-12-21;;;;;;;;;;
2017-12-20;;;;;;;;;;
2017-12-19;;;;;;;;;;
2017-12-18;;;;;;;;;;
2017-12-17;;;;;;;;;;
2017-12-16;;;;;;;;;;
2017-12-15;;;;;;;;;;
2017-12-14;;;;;;;;;;
2017-12-13;;;;;;;;;;
2017-12-12;;;;;;;;;;
2017-12-11;;;;;;;;;;
2017-12-10;;;;;;;;;;
2017-12-09;;;;;;;;;;
2017-12-08;36.06;29.58;23.4;78.7;64.51;38.35;21.79;2.24;5.85;0
2017-12-07;37.6;29.64;24.01;74;46.37;29.46;26.67;1.88;6.51;0
2017-12-06;38.72;31.4;24.51;73.1;53.03;23.26;26.49;1.96;6.79;0
2017-12-05;38.56;30.67;24.41;77.8;42.12;23.96;26.15;1.57;6.26;0
2017-12-04;37.66;29.37;22.84;82.7;50.27;20.68;27.38;1.59;6.27;0
2017-12-03;36.07;29.37;24.68;72.6;50.54;27.07;21.05;2.16;6.01;0
2017-12-02;35.27;28.54;23.01;76.4;52.11;34.17;20.08;1.08;4.58;0
2017-12-01;36.11;29.07;24.23;76.9;54.8;33.8;20.76;1.38;5.06;0
2017-11-30;36.67;29.25;23.53;72.6;72.4;32.66;25.79;1.94;6.21;0
2017-11-29;36.55;29.03;22.45;76.3;49.64;25.94;26.06;1.85;6.15;0
2017-11-28;35.73;28.46;21.54;75.9;51.84;30.14;26.72;2.45;6.62;0
2017-11-27;36.17;28.47;21.56;72.5;60.54;26.6;27.03;2.95;7.28;0
2017-11-26;34;27.79;22.2;76.9;57.13;34.82;25.66;2.91;6.53;0
2017-11-25;34.36;27.88;23.2;73.9;61.28;32.86;18.09;2.62;5.65;0
2017-11-24;35.87;29.43;24.04;77.1;62.03;28.03;23.31;3.16;6.99;0
2017-11-23;37.82;30.49;22.33;80.2;49.49;27.63;23.68;2.05;6.21;0
2017-11-22;36.39;28.37;22.41;76.6;56.12;28.84;26.65;1.77;6.09;0
2017-11-21;35.99;29.2;22.2;72.3;55.27;31.11;27.08;2.89;7.11;0
2017-11-20;37.51;30.01;22.42;75.5;60.3;24.81;25.87;2.66;7.13;0
2017-11-19;36.43;29.09;22.52;79.1;57.11;30.23;25.29;2.14;6.27;0
2017-11-18;35.43;27.98;20.74;75.7;52;30.6;25.49;2.41;6.38;0
2017-11-17;32.09;25.67;20.86;79.1;58.5;35.25;20.5;2.06;5.04;0
2017-11-16;33.76;27.05;21.7;82.5;53.26;33.05;22.68;3.1;6.27;0
2017-11-15;33.55;26.52;22.11;88.5;76.4;30.78;19.71;3.8;6.38;0
2017-11-14;27.74;24.72;22.55;94.3;83.3;70.6;;2.45;;0
2017-11-13;37.54;30.72;23.83;72;71.9;31.56;22.79;2.17;6.23;0
2017-11-12;38.57;29.93;21.74;85.3;59.04;24.61;25.34;1.07;5.37;0
2017-11-11;36.01;28.43;22.69;77.5;47.94;31.62;26.84;1.95;6.22;0
2017-11-10;36;28.84;22.25;76.1;65.22;32.64;27.71;3.03;7.21;0
2017-11-09;35.17;28.77;22.96;78.3;66.43;34.64;23.78;3.25;6.74;0
2017-11-08;30.26;27.38;23.75;78.2;67.69;47.94;11.1;2.13;3.65;0
2017-11-07;34.38;28.43;23.31;76.2;56.96;39.56;20.38;3.11;6.04;0
2017-11-06;36.47;29.5;22.37;65.88;58.03;27.92;25.3;2.4;6.66;0
2017-11-05;36.62;28.99;22.15;77.4;53.74;30.96;26.85;2.83;7.08;0
2017-11-04;35.06;28.08;22.64;78.9;73.1;34.03;23.7;3.35;6.8;0
2017-11-03;34.47;27.52;24.01;79.7;78.9;39.31;18.87;3.93;6.37;0
2017-11-02;36.57;29.71;24.63;80;71.8;33.17;22.18;3.82;7.27;0
2017-11-01;36.96;29.98;23.39;80.5;56.04;32.21;24.48;1.27;5.4;0
2017-10-31;34.61;27.94;22.9;79;64.36;36.9;22.07;1.85;5.48;0
2017-10-30;36.53;28.97;22.38;82.6;60.01;29.44;26.12;2.22;6.6;0
2017-10-29;36.71;28.95;21.8;79.7;55.45;22.07;26.49;2.3;6.88;0
2017-10-28;36.44;28.38;20.82;87.2;57.54;23.09;25.03;2.12;6.41;0
2017-10-27;36.41;28.45;21.98;82.7;69.49;28.52;23.7;2.95;6.95;0
2017-10-26;34.51;27.57;19.06;87;72.6;37;23.42;3.3;6.49;0
2017-10-25;35.22;27.81;22.24;75.2;66.79;29.41;25.87;3.91;7.82;0
2017-10-24;34.33;27.47;22.79;76.2;74.8;35.89;22.03;3.99;7.04;0
2017-10-23;35.01;27.15;18.96;88.7;66.94;23.52;;2.83;;0
2017-10-22;35.26;27.6;20.95;82.2;65.94;31.17;22.75;3.99;7.34;0
2017-10-21;35.25;28.26;22.65;79.3;67.51;32.2;26.3;4.25;7.91;0
2017-10-20;34.94;27.55;20.54;78.5;71.7;35.58;24.8;3.86;7.28;0
2017-10-19;33.6;26.21;20.52;94.2;68.99;35.76;25.91;3.54;6.68;0
2017-10-18;33.08;26.31;21.62;80.4;80.3;36.25;26.05;4.05;7.14;0
2017-10-17;34.31;26.55;19.42;82.6;69.96;27.88;19.92;3.59;6.72;0
2017-10-16;35.48;27.6;21.61;78.7;67.03;19.53;20.75;4.17;7.93;0
2017-10-15;35.67;28;22.19;81.2;61.14;32.53;26.44;3.03;7.09;0
2017-10-14;34.97;27.25;21.05;79.7;66.43;29.33;27.34;2.71;6.89;0
2017-10-13;34.67;26.95;19.67;81.8;64.74;30.75;23.25;3.14;6.66;0
2017-10-12;34.22;26.74;20.35;85;68.44;33.44;24.35;3.08;6.54;0
2017-10-11;34.24;26.54;19.82;83.7;67.91;33.07;18.77;3;5.91;0
2017-10-10;34.04;26.64;20.58;78.3;68.63;27.24;26.66;3.51;7.35;0
2017-10-09;33.92;26.15;19.43;84;70.6;30.91;25.16;3.53;6.96;0
2017-10-08;32.78;25.59;19.68;82.8;74.9;32.67;21.46;3.63;6.41;0
2017-10-07;32.8;25.85;21.67;79.4;67.81;35.22;19.08;3.15;5.85;0
2017-10-06;34.51;26.44;20.98;79.1;75.6;27.44;23.13;3.73;7.23;0
2017-10-05;34.26;26.76;20.32;82;69.63;29.94;24.85;4.07;7.42;0
2017-10-04;34.08;26.96;20.38;83.9;70.8;31.21;24.56;3.74;7.05;0
2017-10-03;34.79;26.89;20.75;81.8;67.78;32.19;22.38;3.18;6.55;0
2017-10-02;35.15;27.59;21.15;78.5;64.88;26.74;25.33;3.06;7.04;0
2017-10-01;36.29;27.23;19.23;85.7;65.18;22.15;25.78;2.55;6.83;0
2017-09-30;33.92;26.24;20.5;83.4;67.4;29.04;23.76;2.35;5.94;0
2017-09-29;33.18;26.41;21.79;80.8;72.4;36.09;17.78;3.22;5.71;0
2017-09-28;33.64;26.87;21.27;81;72.5;36.62;23.01;3.52;6.48;0
2017-09-27;33.53;26.34;21.31;80.4;71.1;36.17;20.83;3.38;6.18;0
2017-09-26;31.9;24.52;18.21;95;73.4;38.77;23.61;3.43;5.84;0
2017-09-25;32.25;24.16;18.47;88.2;80.5;38.55;18.75;3.82;5.76;0
2017-09-24;33.15;24.48;16.64;91.4;72.8;35.1;25.13;3.77;6.57;0
2017-09-23;31.39;24;18.4;84.8;76.8;40.18;18.84;3.34;5.36;0
