Nome: PETROLINA (BEBEDOURO)
Codigo Estacao: V001
Latitude: -0.38833333
Longitude: -0.52333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2014-10-05;27.32;23;18.36;87.1;60.46;44.06;11.13;4.68;4.63;0
2014-10-04;26.74;22.72;20.32;82.1;68.76;52.33;11.45;4.8;4.4;0
2014-10-03;31.46;26.08;21.67;82.3;58.28;34.37;13.13;4.32;5.87;0
2014-10-02;33.1;28.13;21.94;74.6;45.75;27.38;16.91;2.51;5.66;0
2014-10-01;33.45;27.32;21.47;70.7;46.89;27.8;19.46;2.12;5.67;0
2014-09-30;33.78;27.16;21.88;75.3;48.93;26.54;19.55;2.36;6;0
2014-09-29;33.93;27.43;21.11;73.2;44.92;21.73;19.37;3.41;7.12;0
2014-09-28;33.87;27.48;21.12;72.6;46.03;23.86;19.66;3.34;7;0
2014-09-27;34.28;27.04;20.66;75.8;47.47;20.21;20.57;2.8;6.75;0
2014-09-26;32.9;26.6;22.27;70.8;49.19;25.53;17.73;3.15;6.46;0
2014-09-25;32.71;26.21;20.03;72.6;47.73;26.27;19.75;2.97;6.41;0
2014-09-24;32.36;26.26;20.97;73.7;47.36;25.3;17.28;3.19;6.3;0
2014-09-23;31.6;27.16;22.59;66.58;47.36;28.82;16.01;4.61;7.13;0
2014-09-22;36.19;29.31;22.09;67.22;37.97;17.55;19.48;2.51;6.77;0
2014-09-21;34.51;27.1;20.56;77.2;46.08;18.16;20.52;1.87;5.82;0
2014-09-20;31.44;25.03;20.48;76.2;53.86;30.24;16.27;2.15;5;0
2014-09-19;30.49;24.96;20.41;69.22;54.21;33.69;14.12;2.9;5.26;0
2014-09-18;30.14;24.68;19.69;70.6;52.29;29.95;20.7;3.89;6.65;0
2014-09-17;33.3;26.54;20.67;76.7;49.76;24.64;19.84;3.31;6.75;0
2014-09-16;32.63;25.99;19.6;79.8;49.96;23.13;20.43;2.38;5.93;0
2014-09-15;31.18;24.66;18.55;78;48.63;24.77;20.83;2.67;5.98;0
2014-09-14;30.43;24.46;19.58;79.4;53.75;27.91;15.41;3.77;5.98;0
2014-09-13;29.5;24.27;18.39;78.4;53.69;34.36;15.9;3.46;5.45;0
2014-09-12;28.1;23.02;18.99;89.1;65.61;44.57;9.21;2.61;3.54;0
2014-09-11;29.8;24.14;18.56;90.1;62.12;38.23;15.18;4.1;5.33;1.27
2014-09-10;30.42;24.76;18.8;75.4;51.22;26.76;18.43;4.33;6.75;0
2014-09-09;30.32;24.83;20.32;65.92;49.17;29.3;16.83;3.94;6.45;0
2014-09-08;29.11;24.18;18.79;69.66;50.85;34.76;16.55;3.96;5.91;0
2014-09-07;29.31;23.55;17.63;77.4;51.99;30.94;19.93;3.91;6.19;0
2014-09-06;26.85;22.84;19.61;77.8;57.09;39.28;10.85;4.21;4.81;0
2014-09-05;30.64;25.29;21;70.1;57.48;33.26;13.98;4.69;6.42;0
2014-09-04;34.54;27.95;20.89;77.5;48.28;23.84;18.78;1.55;5.09;0
2014-09-03;34.56;27.16;19.2;76.9;45.49;22.43;19.62;1.04;4.58;0
2014-09-02;33.51;24.45;15.39;83.5;47.94;22.49;17.11;0.79;3.84;0
2014-09-01;30.62;24.5;18.75;79.3;52.75;28.28;21.99;2.16;5.45;0
2014-08-31;30.26;24.86;20.02;75.1;49.44;28.58;18.7;3.56;6.1;0
2014-08-30;32.01;25.94;20.78;73.5;49.3;23.03;19.63;4.15;7.15;0
2014-08-29;31.7;25.69;20.56;79.8;54.61;30.69;16.01;2.97;5.46;0
2014-08-28;31.79;25.65;19.1;81.3;51.7;28.45;18.07;2.09;5.01;0
2014-08-27;30.11;23.78;18.14;80.7;55.05;29.81;14.87;2.07;4.45;0
2014-08-26;29.64;24.09;17.83;83.2;53.09;30.03;19.47;3.39;5.72;0
2014-08-25;29.38;23.69;17.37;80.8;52.17;28.89;18.09;3.24;5.53;0
2014-08-24;29.41;23.56;17.39;80.2;52.43;27.6;19.12;3.56;5.89;0
2014-08-23;29.13;23.41;18.23;79.2;53.94;28.99;16.43;3.44;5.5;0
2014-08-22;28.8;23.52;19.62;72;52.15;30.43;16.82;3.55;5.66;0
2014-08-21;28.27;23.19;19.18;72.1;53.21;32.53;17.2;3.42;5.45;0
2014-08-20;27.97;22.81;17.5;84.5;56.44;31.8;17.8;3.35;5.18;0
2014-08-19;27.11;21.89;15.73;87.9;62.24;36.55;15.91;3.19;4.58;0
2014-08-18;27.5;21.91;16.11;88.7;59.94;32.18;15.7;2.95;4.61;0
2014-08-17;25.92;20.32;16.06;93;78.13;52.28;13.83;2.79;3.5;0.76
2014-08-16;26.97;22.87;18.22;92.9;63.71;38.19;14.18;3.33;4.32;3.05
2014-08-15;27.39;22.31;18.11;80.7;57.94;38.72;11.76;3.87;4.65;0
2014-08-14;27.39;22.94;18.61;88.2;57.31;38.72;13.43;4.05;4.7;0
2014-08-13;29.23;23.87;19.14;78.7;52.94;28.22;13.09;3.28;5.1;0
2014-08-12;29.36;23.37;15.98;87.7;51.42;24.73;18.91;2.39;4.96;0
2014-08-11;27.74;22.76;17.06;81.8;53.63;32.45;18.8;3.6;5.34;0
2014-08-10;28.68;22.67;16.78;82.1;53.34;28.66;18.46;3.46;5.5;0
2014-08-09;27.06;22.11;17.85;75.6;56.58;36.18;12.07;3.35;4.54;0
2014-08-08;27.36;21.64;17.21;81;60.33;30.6;13.57;3.49;4.87;0
2014-08-07;23.75;20.66;18.6;79.8;68.84;55.36;9.1;4.21;3.51;0
2014-08-06;28.17;23.46;19.58;80.3;54.49;32.37;14.05;4.24;5.39;0
2014-08-05;30.35;24.65;20.14;80.4;52.61;26.65;16.93;3.03;5.41;0
2014-08-04;28.87;23.4;17.49;85.6;58.27;33.95;17.5;2.5;4.6;0
2014-08-03;28.26;22.73;17.94;86;59.61;33.37;14.52;2.44;4.22;0
2014-08-02;27.51;22.01;17.5;91.2;63.82;35.02;15.15;2.89;4.33;0
2014-08-01;27.21;21.47;16.08;93;65.48;36.72;14.43;2.6;3.99;0
2014-07-31;26.61;21.3;16.71;91.3;65.83;34.71;12.96;2.98;4.06;0.25
2014-07-30;25.9;21.56;17.65;91.8;64.53;42.1;11.71;3.66;3.92;0
2014-07-29;26.51;21.8;17.02;92.4;62.14;32.06;17.21;3.6;4.76;1.27
2014-07-28;25.69;21.73;18.69;92.4;73.75;50.1;9.22;2.76;3.04;1.27
2014-07-27;28.25;22.76;16.85;88;59.89;34.64;17.28;2.52;4.4;0
2014-07-26;27.58;22.51;18.42;92.5;62.51;32.48;15.45;3.09;4.48;0.51
2014-07-25;27.79;22.23;17.14;89.4;67.54;38.19;11.7;2.92;3.96;0.25
2014-07-24;27.37;21.98;16.56;88.6;64.62;35.31;11.28;3.47;4.29;0.25
2014-07-23;27.74;22.46;17.68;83.3;57.12;31.5;14.84;3.83;5.06;0
2014-07-22;27.46;22.57;16.85;82.9;51.43;31.01;16.85;4;5.28;0
2014-07-21;27.98;22.82;17.3;87.9;58.75;31.55;15.46;3.57;4.9;0
2014-07-20;27.67;22.27;16.8;90;57.78;29.23;16.43;2.82;4.53;0
2014-07-19;26.15;21.29;17.96;91.7;69.54;43.58;11.5;1.92;3.06;0.51
2014-07-18;25.56;20.94;17.39;91.5;72.74;48.55;9.66;2.53;3.01;0.51
2014-07-17;24.35;20.67;18.01;84.4;72.81;55.17;10.12;3.08;3.11;0
2014-07-16;22.83;19.86;18.34;91;81.03;67.55;7.48;3.04;2.26;1.52
2014-07-15;25.61;21.6;17;91.7;65.27;44;10.89;3.57;3.68;0.25
2014-07-14;26.79;22.39;19.14;88.9;66.63;46.41;10.86;3.81;3.87;0
2014-07-13;26.58;23;20.08;71.4;58.17;40.66;8.64;3.64;4.25;0
2014-07-12;29.09;23.61;17.88;84.5;55.08;29.24;16.47;2.64;4.65;0
2014-07-11;29.06;22.89;16.46;84.5;55.14;29.24;16.68;2.16;4.3;0
2014-07-10;27.42;21.63;14.23;91.8;60.62;33.63;16.69;2.18;3.95;0
2014-07-09;26.04;22.51;19.56;79.4;62.47;42.95;12.67;3.57;4.19;0
2014-07-08;27.91;22.47;16.76;86.4;59.85;34.98;13.9;3.44;4.56;0
2014-07-07;27.42;22.57;17.55;84.1;56.53;32.73;12.54;3.65;4.63;0
2014-07-06;26.69;22.46;17.4;86.7;61.37;39.95;11.98;3.67;4.18;0
2014-07-05;26.7;21.76;15.39;89.4;64;42.96;11.54;2.93;3.64;0
2014-07-04;27.78;22.66;18.1;80.2;54.55;31.71;16.17;2.98;4.66;0
2014-07-03;26.61;21.98;17.05;87.6;64.76;42.39;10.1;3.1;3.64;0
2014-07-02;28.62;22.28;16.55;84.9;57.97;29.46;13.76;2.41;4.17;0
2014-07-01;28.58;22.6;17.27;84;55.39;29.75;16.35;2.46;4.41;0
2014-06-30;28.54;22.73;16.99;87.5;57.87;28.92;16.23;2.23;4.18;0
2014-06-29;28.39;22.52;17.54;89.8;64.61;36.03;12.37;2.16;3.61;0
2014-06-28;25.25;21.35;18.72;89.2;71.72;51.07;10;1.86;2.67;0.25
2014-06-27;25.39;21.74;18.32;91;71.26;53.13;8.09;2.32;2.63;0.25
2014-06-26;27.1;21.51;15.72;89.6;62.02;36.4;16.41;2.15;3.79;0
2014-06-25;25.99;21.27;17.05;84.9;62.61;41.98;11.8;2.64;3.52;0
2014-06-24;22.87;20.34;17.06;92;71.25;56.22;7.1;3.29;2.58;0
2014-06-23;26.94;21.53;17.81;82.3;67.31;39.54;10.96;3.55;4.16;0
2014-06-22;25.9;22.22;19.75;74.3;62.98;44.51;9.52;3.54;3.95;0
2014-06-21;26.94;21.71;16.48;86.7;59.12;32.59;16.57;2.67;4.23;0
2014-06-20;27.29;21.82;18.05;91.1;65.9;34.39;15.61;3.1;4.33;0
2014-06-19;25.01;22.13;19.35;91.2;68;54.57;6.46;2.37;2.43;0.25
2014-06-18;25.03;22.32;19.27;82.6;66.25;52.51;7.55;3.25;3.11;0
2014-06-17;27.39;22.05;19.15;87.9;70.95;45.3;12.08;3.22;3.82;0
2014-06-16;27.23;21.53;15.14;86.2;64.38;44;13.41;2.95;3.84;0
2014-06-15;28.51;22.84;16.86;86.3;53.32;26.74;14.8;2.38;4.24;0
2014-06-14;27.79;23.03;16.6;88;55.31;34.25;15.63;2.66;4.2;0
2014-06-13;27.69;22.31;17.61;88.4;63.57;35.09;14.11;2.4;3.88;0
2014-06-12;28.68;22.69;17.57;89.7;60.65;30.92;16.11;3.56;4.96;0
2014-06-11;27.22;22.59;18.89;82.7;60.37;34.33;10.66;3.7;4.44;0.51
2014-06-10;25.85;22.2;18.74;91.6;69.4;48.87;8.37;3.4;3.23;0.25
2014-06-09;28.12;23.23;17.34;89.9;63.05;40.75;15.73;3.02;4.23;0
2014-06-08;28.93;23.46;19.9;76.7;58.38;32.76;12.19;2.58;4.23;0
2014-06-07;29.83;24.45;20.5;76.8;55.56;28.85;13.33;3.22;5.02;0
2014-06-06;28.88;24.12;19.44;81.6;58.89;36.98;11.59;2.76;4.09;0
2014-06-05;29.99;24.48;18.95;82.4;56;32.61;15.84;2.81;4.73;0
2014-06-04;29.86;24.45;18.6;81.7;52.05;29.04;16.57;2.4;4.58;0
2014-06-03;30.5;24;16.88;83.8;51.43;26.34;16.43;1.39;3.78;0
2014-06-02;29.27;22.2;15.58;91.7;60.03;31;15.95;1.19;3.36;0
2014-06-01;26.41;21.61;16.98;90;66.8;42.84;10.96;1.88;3.02;0
2014-05-31;26.36;22.55;17.46;78.7;59.91;44.31;11.93;2.67;3.63;0
2014-05-30;26.39;23.11;19.56;79.5;60.98;45.91;11.14;2.55;3.48;0
2014-05-29;28.88;23.64;19.25;79.8;56.07;32.8;12.46;1.68;3.51;0
2014-05-28;29.52;22.47;15.46;80.3;53.89;29.04;16.96;0.95;3.29;0
2014-05-27;28.47;21.49;15.63;87.8;50.88;21.73;17.27;1.31;3.62;0
2014-05-26;27.89;22.16;15.49;87;52.9;27.73;17.19;1.7;3.83;0
2014-05-25;28.23;22.74;17.22;90.7;59.32;32;15.82;1.49;3.53;0
2014-05-24;27.75;22.77;17.57;90.7;63.21;39.04;16.27;1.63;3.53;0
2014-05-23;25.81;21.29;16.61;94.5;71.5;47.5;12.1;1.69;2.84;0
2014-05-22;25.55;20.74;17.59;93.4;78.9;56.32;8.58;1.43;2.24;3.56
2014-05-21;27.51;21.87;15.13;92.2;63.37;31.56;11.75;2.18;3.61;0
2014-05-20;26.1;21.45;16.95;91.5;66.88;41.87;11.42;1.97;3.1;0
2014-05-19;25.57;21.71;17.88;86.5;69.24;51.69;10.78;1.9;2.84;0
2014-05-18;26.32;22.04;17.89;88.4;66.53;46.98;12.41;2.43;3.37;0
2014-05-17;27.41;22.24;18.8;90.8;66.43;40.85;11.32;1.86;3.18;0
2014-05-16;27.96;23.08;20.08;87.9;68.44;39.93;10.49;1.7;3.1;0
2014-05-15;27.04;22.87;18.85;83.9;66.93;47.44;9.86;2.41;3.26;0
2014-05-14;25.58;21.38;16.54;86.3;65.34;47.79;12.64;2.27;3.26;0
2014-05-13;25.43;20.91;17.08;81.6;62.54;43.18;12.26;2.72;3.63;0
2014-05-12;23.85;20.89;17.98;82.7;68.11;51.84;9.79;3.48;3.33;0
2014-05-11;26.21;21.92;18.67;83.1;67.45;44.13;10.21;2.85;3.56;0
2014-05-10;29.18;22.81;15.82;91.1;60.02;32.46;17.56;0.9;3.34;0
2014-05-09;28.02;22.17;16.72;88.5;61.38;34.03;17.39;0.93;3.3;0
2014-05-08;26.68;21.86;18.22;83.2;60.08;30.33;17.23;2.12;4.15;0
2014-05-07;27.26;21.21;16.01;92.2;70.23;40.82;15.18;1.89;3.56;0
2014-05-06;25.52;20.83;15.97;90.7;70.12;45.92;12.46;1.28;2.76;0
2014-05-05;26.33;21.14;16.42;89.1;64.61;38.7;15.96;2.43;3.92;0
2014-05-04;24.36;20.79;18.4;80;68.43;52.88;10.81;2.38;3.09;0
2014-05-03;23.98;20.31;17.39;93.8;76.72;56.32;9.03;2.67;2.66;0.76
2014-05-02;24.44;20.36;16.95;93.7;77.71;57.68;10.53;2.68;2.81;3.05
2014-05-01;24.06;20.78;18.06;93.2;72.39;56.03;9.08;2.99;2.8;1.02
2014-04-30;23.4;20.53;17.86;82.6;68.47;57.09;9.22;3.63;3.14;0
2014-04-29;24.02;20.42;17.7;82.2;71.97;58.34;8.82;3.13;2.96;0
2014-04-28;23.83;21;18.66;83.4;72.06;59.14;7.55;2.46;2.57;0
2014-04-27;22.19;20.55;18.82;93.7;84.19;76.8;5.02;1.94;1.53;11.68
2014-04-26;29.26;24.81;19.69;88.1;65.12;40.15;13.63;1.01;3.1;0
2014-04-25;30.6;25.32;20.92;83.2;60.41;36.17;19.09;1.2;4.04;0
2014-04-24;29.96;24.68;20.3;89.2;64.13;39.13;17.73;1.01;3.64;0
2014-04-23;29.78;24.5;19.72;83.8;61.07;37.63;15.53;1.91;4.07;0
2014-04-22;29.34;23.77;19;86.4;60.28;33.92;15.2;1.46;3.71;0
2014-04-21;27.97;23.61;19.76;81.9;63.13;41.31;15.18;1.43;3.53;0
2014-04-20;29.18;24.37;20.84;83;65.1;43.5;14.95;2.42;4.18;0
2014-04-19;29.27;24.38;20.17;82;61.34;40.26;14.81;1.55;3.7;0
2014-04-18;29.2;24.03;20.15;80.9;62.05;38.75;17.19;1.31;3.82;0
2014-04-17;28.57;23.65;18.89;83.7;61.07;38.23;16.69;1.69;3.95;0
2014-04-16;27.14;22.99;18.79;84.1;66.47;46.31;14.39;1.78;3.5;0
2014-04-15;28.46;23.45;19.69;83.1;62.28;34.27;16.46;2.11;4.29;0
2014-04-14;28.77;24.21;21.43;88;65.8;42.58;15.26;1.53;3.66;0
2014-04-13;28.32;23.49;20.17;85;65.35;37.49;13.72;1.61;3.59;0
2014-04-12;27.44;22.84;19.24;91.4;70.34;46.76;15.55;1.78;3.59;0
2014-04-11;25.94;21.68;18.87;94.6;81.19;58.99;14.33;1.35;2.95;1.27
2014-04-10;27.49;21.26;17.99;95.1;85.38;58.47;12.6;0.81;2.61;27.69
2014-04-09;29.9;24.73;21.71;87.8;68.46;42.82;12.86;1.03;3.14;0
2014-04-08;30.58;24.37;20.64;92;73.55;41.95;13.44;0.74;3.02;0.51
2014-04-07;31.37;25.77;20.74;93.5;67.52;38.71;16.96;0.7;3.5;6.86
2014-04-06;30.77;26.47;23.15;71.7;60.1;40.48;12.69;1.8;3.96;0
2014-04-05;32.94;26.98;21.17;78.9;54.18;29.18;16.71;0.66;3.58;0
2014-04-04;31.54;26.24;21.51;74.6;54.71;33.71;14.36;0.67;3.24;0
2014-04-03;30.94;25.62;21.36;79.9;57.38;36.88;17.41;1.58;4.31;0
2014-04-02;32.51;26.42;21.89;69.08;49.36;27.84;16.75;1.86;4.89;0
2014-04-01;31.29;26.33;22.19;73.4;52.8;31.83;12.52;2.22;4.51;0
2014-03-31;32.38;26.91;21.47;74.4;48.99;28.55;18.58;1.97;5.14;0
2014-03-30;30.96;26.02;22.33;80.2;56.08;36.65;15;1.65;4.14;0
2014-03-29;30.07;25.59;22.42;84;61.81;42.96;12.15;1.36;3.38;1.02
2014-03-28;31.7;26.45;21.96;68.38;52;32.02;17.44;1.25;4.3;0
2014-03-27;31.74;26.5;22.04;79.9;55.08;33.02;16.49;1.54;4.36;0
2014-03-26;32.34;27.01;21.54;75.4;48.72;26.09;19.69;1.63;5;0
2014-03-25;32.81;26.63;20.74;75;48.15;24.75;19.91;1.76;5.22;0
2014-03-24;32.67;27;21.31;85.5;51.52;27.18;19.7;1.93;5.22;1.27
2014-03-23;33.15;27.31;21.94;74.1;52.65;28.74;20.12;1.63;5.12;1.02
2014-03-22;32.49;27.24;22.29;76.1;52.15;29.92;19.4;1.92;5.22;0
2014-03-21;32.05;26.79;21.88;72.7;52.83;31.74;16.64;1.84;4.78;0
2014-03-20;32.02;26.24;21.34;72.4;51.97;30.96;18.25;1.91;5.04;0
2014-03-19;30.71;24.87;19.91;81.6;59.24;33.76;18.11;1.7;4.56;0
2014-03-18;29.46;25.04;21.52;77.2;60.14;39.61;13.23;2.41;4.35;0
2014-03-17;29.03;24.73;21.82;76.5;60.59;42.5;11;2.76;4.21;0
2014-03-16;29.45;24.85;21.39;76.4;58.92;35;12;2.59;4.47;0
2014-03-15;28.61;24.92;20.67;73.3;55.28;38.93;11.75;1.92;3.84;0
2014-03-14;30.11;25.13;20.62;74.5;52.53;31.27;18.54;2.54;5.35;0
2014-03-13;29.22;24.94;20.49;76.5;55.01;36.45;14.13;2.39;4.5;0
2014-03-12;29.72;24.97;19.87;76.4;52.73;32.75;15.88;2.2;4.7;0
2014-03-11;29.57;25.03;20.35;75.7;51.76;29.4;14.06;2.4;4.75;0
2014-03-10;29.97;24.75;21.1;74.7;55.42;30.4;14.6;1.83;4.38;0
2014-03-09;28.52;24.12;20.2;77.1;58.7;40.32;15.3;1.53;3.9;0
2014-03-08;28.46;23.7;18.62;87.9;62.88;40.29;15.76;1.42;3.75;0
2014-03-07;27.85;23.66;20.1;75.9;60.31;41.12;15.34;1.76;4.01;0
2014-03-06;28.57;22.95;18.13;80.3;57.15;31.64;19.81;1.86;4.73;0
2014-03-05;28.13;23.12;19.66;88.9;62.56;38.54;14.91;1.89;3.96;0
2014-03-04;27.92;22.08;17.99;94.9;72.95;41.39;13.41;1.21;3.24;1.27
2014-03-03;28.85;21.91;18.9;94.2;79.46;43.77;11.17;1.31;3.05;1.52
2014-03-02;30.01;24.05;20.48;85.6;67.43;37.93;16.31;2.06;4.47;0
2014-03-01;30.22;24.11;21.21;80.4;65.52;38.73;12.22;1.12;3.35;0
2014-02-28;29.74;24.34;19.91;82.5;63.32;37.67;16.95;1.08;3.86;0
2014-02-27;27.38;23.52;20;80.2;62.42;44.71;10.8;1.4;3.11;0
2014-02-26;29.88;24.92;20.6;74.7;55.83;32.35;13.82;2.11;4.48;0
2014-02-25;30.44;24.86;19.71;80.1;56;31.39;18.2;1.68;4.64;0
2014-02-24;30.37;25.26;20.45;75.3;52.11;29.58;18.76;2.09;5.12;0
2014-02-23;28.36;23.41;19.24;87;68.49;44.21;15.97;1.54;3.83;0
2014-02-22;28.53;23.39;19.46;92.2;66.46;44.87;14.48;2.48;4.06;1.27
2014-02-21;27.68;23.36;19.99;90.6;68.27;49.04;9.92;1.85;3.07;0
2014-02-20;29.31;23.93;21.16;85.6;66.39;43.44;9.83;1.8;3.34;6.35
2014-02-19;30.52;25.86;21.79;67.36;51.97;32.04;17.5;1.52;4.58;0
2014-02-18;30.07;24.4;19.88;87;64.08;34.73;18;1.24;4.16;0.25
2014-02-17;27.16;23.3;19.86;89.2;72.55;51.63;14.62;1.18;3.29;7.37
2014-02-16;28.9;23.12;19.15;92.6;74.48;42.1;10.75;1.1;2.92;11.94
2014-02-15;29.06;25.71;22.71;75.3;59.87;45.35;12.11;1.62;3.62;0.76
2014-02-14;32.13;26.43;21.49;69.67;50.17;29.53;19.12;1.67;5.06;0
2014-02-13;32.31;26.09;20.79;72.8;47.26;26.64;21.55;2.12;5.79;0
2014-02-12;31.98;26.35;22.08;66.85;47.37;28.68;19.98;2.96;6.34;0
2014-02-11;31.59;26.35;20.75;72.7;49.18;27.77;18.34;3.05;6.09;0
2014-02-10;31.3;26.21;21.32;72;49.97;30.47;18.89;2.94;5.96;0
2014-02-09;30.75;25.67;20.63;77.5;52.66;32.4;17.28;2.79;5.44;0
2014-02-08;29.58;25.33;21.72;71;55.25;38.48;15.24;2.8;5.04;0
2014-02-07;29.48;24.6;19.93;85.8;59.9;39.76;15.8;2.87;4.78;0
2014-02-06;31.14;24.91;20.75;73;55.02;30.53;18.8;2.45;5.53;0
2014-02-05;29.66;25.25;21.58;73.2;55.08;35.11;13.24;2.56;4.71;0
2014-02-04;31.48;25.69;20.33;72.7;50.56;27.54;20.79;2.22;5.67;0
2014-02-03;30.84;25.42;21.28;73.4;55.12;32.72;15.55;2.16;4.85;0
2014-02-02;31.37;25.53;19.62;81.2;52.84;28.13;19.09;2.77;5.76;0
2014-02-01;28.06;24.19;20.56;73.7;56.53;41.09;12.18;1.96;3.86;0
2014-01-31;29.86;24.6;20.42;72.3;50.05;28.59;18.15;2.37;5.33;0
2014-01-30;30.69;25.18;20.23;74.2;51.68;28.89;18.72;2.65;5.66;0
2014-01-29;29.62;24.75;20.34;71.8;50.77;31.17;11.32;2.8;4.83;0
2014-01-28;29.34;24.79;20.3;75.1;51.83;30.91;22.02;2.95;5.98;0
2014-01-27;30.22;24.52;21.03;72.1;55.32;30.53;17.39;3.57;6.11;0.25
2014-01-26;30.31;25.68;21.29;71.4;45.95;27.83;17.65;3.38;6.13;0
2014-01-25;29.98;25.06;20.22;68.05;44.6;25.85;20.51;3.09;6.28;0
2014-01-24;30.55;24.98;20.42;71.5;49.23;27.48;20.02;2.38;5.65;0
2014-01-23;29.8;24.52;20.12;66.93;47.82;26.79;20.32;2.08;5.42;0
2014-01-22;29.63;24.72;19.88;63.4;46.9;27.63;19.44;2.02;5.27;0
2014-01-21;29.12;24.16;20.45;71.1;51.9;31;17.29;1.65;4.54;0
2014-01-20;29.75;24.53;19.63;75.1;50.48;28.11;19.98;1.93;5.12;0
2014-01-19;29.23;24.04;19.61;78.3;53.38;30.17;19.19;1.79;4.8;0
2014-01-18;29.26;24.13;19.72;72.5;52.97;30.61;18.44;1.45;4.49;0
2014-01-17;28.6;23.3;18.42;75;53.53;32.61;20.64;1.76;4.85;0
2014-01-16;28.14;23.1;18.1;76.9;55.13;33.76;19.19;1.92;4.71;0
2014-01-15;26.01;21.73;17.93;84.5;61.91;38.51;16.94;1.67;3.95;0
2014-01-14;26.47;21.96;18.77;84.2;62.97;41.27;10.72;2.19;3.54;0
2014-01-13;27.31;22.76;18.25;77.7;55.02;34.21;16.65;2.35;4.62;0
2014-01-12;26.6;22.28;19.74;72.3;58.56;38.54;12.86;2.28;4.11;0
2014-01-11;26.97;22.82;18.61;75.8;52.99;34.49;18.53;2.15;4.69;0
2014-01-10;24.86;20.75;18.05;90.4;74.3;49.83;12.38;0.75;2.67;5.08
2014-01-09;28.65;23.08;17.56;73.9;49.13;28.55;21.67;1.36;4.69;0
2014-01-08;27.07;22.6;17.17;78.7;50.11;31.37;20.6;2.39;5.06;0
2014-01-07;27.18;21.85;17.3;75;52.75;28.07;22.67;2.36;5.39;0
2014-01-06;26.16;21.79;17.37;72.3;54.5;36.15;20.79;2.42;4.97;0
2014-01-05;27.07;22.17;18;74.3;50.86;31.07;20.49;2.4;5.14;0
2014-01-04;27.97;22.71;17.25;77.8;50.22;30.27;21.4;1.95;4.99;0
2014-01-03;26.99;22.42;17.88;71.1;52.34;35.19;20.65;2.4;5.09;0
2014-01-02;28.43;22.63;17.77;79;51.82;28.05;21.88;1.94;5.12;0
2014-01-01;27.5;22.47;17.93;78.8;56.39;33.2;19.83;1.64;4.51;0
2013-12-31;27.84;22.38;17.57;82.3;56.62;30.64;18.02;1.62;4.36;0
2013-12-30;27.94;22.19;18.35;76.2;59.07;34.02;18.21;1.75;4.49;0
2013-12-29;26.3;21.82;18.06;80.2;62.04;38.17;16.23;1.51;3.86;0
2013-12-28;27.17;22.62;19.01;83;62.69;41.79;12.68;1.2;3.24;0
2013-12-27;26.75;22.58;18.65;88.9;63.64;42.02;13.75;1.1;3.23;2.79
2013-12-26;28.72;22.93;18.81;83.9;58.29;25.77;20.84;1.65;4.86;0
2013-12-25;28.7;23.82;19.7;84;62.39;36.28;20.64;1.72;4.74;0
2013-12-24;29.78;24.04;19.42;88.5;64.56;35.52;21.2;1.2;4.53;0
2013-12-23;26.49;21.65;18.05;91.1;77.69;53.4;13.34;1.61;3.22;0.25
2013-12-22;;;;94.1;82.65;67.79;11.32;0.65;;0
2013-12-21;;;;94.9;86.04;63;11.46;1.31;;44.2
2013-12-20;;;;95.4;88.99;63.52;9.72;0.81;;4.32
2013-12-19;;;;95.2;87.98;69.08;8.08;1.12;;20.07
2013-12-18;;;;94.9;84.88;61.02;10.32;0.89;;15.49
2013-12-17;;;;94.5;85.86;64.9;5.77;0.98;;7.11
2013-12-16;28.3;22.44;17.95;92.1;78.58;55.75;12.17;1.77;3.2;1.02
2013-12-15;30.22;24.9;20.61;86.2;71.51;51.28;14.24;1.46;3.64;4.32
2013-12-14;33;25.62;19.68;91.1;66.37;37.14;14.47;1.35;3.98;5.84
2013-12-13;28.53;24.26;19.72;91.8;74.54;55.76;10.47;1.31;2.81;2.54
2013-12-12;35.94;29.11;23.05;84.9;49.27;25.99;20.18;1.52;5.43;7.87
2013-12-11;36.58;28.82;22.61;71.5;45.62;19.23;23.27;1.4;5.88;0
2013-12-10;34.77;28.17;22.09;73.6;47.58;26.53;23.71;2.09;6.37;0
2013-12-09;34.7;28.8;22.94;78.3;49.72;26.75;19.56;2.13;5.85;0
2013-12-08;34.87;28.23;23.48;79.8;56.78;30.71;16.67;1.6;4.9;0
2013-12-07;34.78;27.21;22.07;85.1;63.13;30.18;21.33;1.16;5.05;0.51
2013-12-06;34.8;27.71;22.59;84.8;60.05;32.56;16.89;1.13;4.4;0.76
2013-12-05;37.26;29.79;23.27;81.8;50.23;25.96;19.19;1.67;5.61;10.41
2013-12-04;37.13;30.29;23.59;71.7;44.76;23.85;21.77;1.23;5.52;0
2013-12-03;36.18;29;23.18;71.8;49.97;25.29;22.32;1.73;6.05;0
2013-12-02;33.67;27.19;23.39;72.1;56.49;30.48;15.74;2.09;5.21;1.27
